channel_index,event_index,event_time,event_score,coda_index,coda_time,windows
980,7200,1970-01-01T00:01:12,0.978,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
981,7200,1970-01-01T00:01:12,0.999,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
982,7200,1970-01-01T00:01:12,0.927,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
983,7200,1970-01-01T00:01:12,0.831,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
984,7200,1970-01-01T00:01:12,0.873,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
985,7200,1970-01-01T00:01:12,0.985,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
986,7200,1970-01-01T00:01:12,0.974,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
987,7200,1970-01-01T00:01:12,0.926,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
988,7200,1970-01-01T00:01:12,0.927,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
989,7200,1970-01-01T00:01:12,0.98,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
990,7200,1970-01-01T00:01:12,0.923,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
991,7200,1970-01-01T00:01:12,0.965,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
992,7200,1970-01-01T00:01:12,0.965,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
993,7200,1970-01-01T00:01:12,0.993,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
994,7200,1970-01-01T00:01:12,0.833,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
995,7200,1970-01-01T00:01:12,0.996,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
996,7200,1970-01-01T00:01:12,0.876,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
997,7200,1970-01-01T00:01:12,0.905,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
998,7200,1970-01-01T00:01:12,0.985,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
999,7200,1970-01-01T00:01:12,0.976,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1000,7200,1970-01-01T00:01:12,0.871,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1001,7200,1970-01-01T00:01:12,0.83,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1002,7200,1970-01-01T00:01:12,0.796,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1003,7200,1970-01-01T00:01:12,0.864,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1004,7200,1970-01-01T00:01:12,0.855,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1005,7200,1970-01-01T00:01:12,0.934,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1006,7200,1970-01-01T00:01:12,0.989,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1007,7200,1970-01-01T00:01:12,0.901,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1008,7200,1970-01-01T00:01:12,0.983,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1009,7200,1970-01-01T00:01:12,0.932,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1010,7200,1970-01-01T00:01:12,0.985,10560,1970-01-01T00:01:45.600000,"[15, 16, 17, 18, 19, 20, 21]"
1011,7200,1970-01-01T00:01:12,0.992,10560,1970-01-01T00:01:45.600000,"[15, 16, 17, 18, 19, 20, 21]"
1012,7200,1970-01-01T00:01:12,0.977,10560,1970-01-01T00:01:45.600000,"[15, 16, 17, 18, 19, 20, 21]"
1013,7200,1970-01-01T00:01:12,0.995,10560,1970-01-01T00:01:45.600000,"[15, 16, 17, 18, 19, 20, 21]"
1014,7200,1970-01-01T00:01:12,0.996,10560,1970-01-01T00:01:45.600000,"[15, 16, 17, 18, 19, 20, 21]"
1015,7200,1970-01-01T00:01:12,0.999,10560,1970-01-01T00:01:45.600000,"[15, 16, 17, 18, 19, 20, 21]"
1016,7200,1970-01-01T00:01:12,0.996,10560,1970-01-01T00:01:45.600000,"[15, 16, 17, 18, 19, 20, 21]"
1017,7200,1970-01-01T00:01:12,0.999,10560,1970-01-01T00:01:45.600000,"[15, 16, 17, 18, 19, 20, 21]"
1018,7200,1970-01-01T00:01:12,1.0,10560,1970-01-01T00:01:45.600000,"[15, 16, 17, 18, 19, 20, 21]"
1019,7200,1970-01-01T00:01:12,0.999,10560,1970-01-01T00:01:45.600000,"[15, 16, 17, 18, 19, 20, 21]"
1020,7200,1970-01-01T00:01:12,0.868,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1021,7200,1970-01-01T00:01:12,0.971,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1022,7200,1970-01-01T00:01:12,0.879,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1023,7200,1970-01-01T00:01:12,0.886,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1024,7200,1970-01-01T00:01:12,0.828,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1025,7200,1970-01-01T00:01:12,0.833,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1026,7200,1970-01-01T00:01:12,0.839,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1027,7200,1970-01-01T00:01:12,0.92,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1028,7200,1970-01-01T00:01:12,0.833,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1029,7200,1970-01-01T00:01:12,0.976,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1030,7200,1970-01-01T00:01:12,0.823,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1031,7200,1970-01-01T00:01:12,0.923,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1032,7200,1970-01-01T00:01:12,0.827,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1033,7200,1970-01-01T00:01:12,0.904,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1034,7200,1970-01-01T00:01:12,0.943,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1035,7200,1970-01-01T00:01:12,0.795,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1036,7200,1970-01-01T00:01:12,0.856,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1037,7200,1970-01-01T00:01:12,0.989,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1038,7200,1970-01-01T00:01:12,0.944,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1039,7200,1970-01-01T00:01:12,0.894,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1040,7200,1970-01-01T00:01:12,0.983,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1041,7200,1970-01-01T00:01:12,0.982,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1042,7200,1970-01-01T00:01:12,0.976,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1043,7200,1970-01-01T00:01:12,0.906,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1044,7200,1970-01-01T00:01:12,0.951,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1045,7200,1970-01-01T00:01:12,0.965,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1046,7200,1970-01-01T00:01:12,0.856,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1047,7200,1970-01-01T00:01:12,0.945,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1048,7200,1970-01-01T00:01:12,0.894,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1049,7200,1970-01-01T00:01:12,0.829,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1050,7200,1970-01-01T00:01:12,0.799,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
1051,7200,1970-01-01T00:01:12,0.913,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
1052,7200,1970-01-01T00:01:12,0.67,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
1053,7200,1970-01-01T00:01:12,0.765,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
1054,7200,1970-01-01T00:01:12,0.667,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
1055,7200,1970-01-01T00:01:12,0.851,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
1056,7200,1970-01-01T00:01:12,0.907,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
1057,7200,1970-01-01T00:01:12,0.892,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
1058,7200,1970-01-01T00:01:12,0.976,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
1059,7200,1970-01-01T00:01:12,0.968,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
1060,7200,1970-01-01T00:01:12,0.913,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1061,7200,1970-01-01T00:01:12,0.855,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1062,7200,1970-01-01T00:01:12,0.887,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1063,7200,1970-01-01T00:01:12,0.92,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1064,7200,1970-01-01T00:01:12,0.916,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1065,7200,1970-01-01T00:01:12,0.738,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1066,7200,1970-01-01T00:01:12,0.94,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1067,7200,1970-01-01T00:01:12,0.897,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1068,7200,1970-01-01T00:01:12,0.96,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1069,7200,1970-01-01T00:01:12,0.929,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1070,7200,1970-01-01T00:01:12,0.987,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1071,7200,1970-01-01T00:01:12,0.992,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1072,7200,1970-01-01T00:01:12,0.975,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1073,7200,1970-01-01T00:01:12,0.957,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1074,7200,1970-01-01T00:01:12,0.975,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1075,7200,1970-01-01T00:01:12,0.97,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1076,7200,1970-01-01T00:01:12,0.949,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1077,7200,1970-01-01T00:01:12,0.986,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1078,7200,1970-01-01T00:01:12,0.849,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1079,7200,1970-01-01T00:01:12,0.984,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1080,7200,1970-01-01T00:01:12,0.912,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1081,7200,1970-01-01T00:01:12,0.773,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1082,7200,1970-01-01T00:01:12,0.801,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1083,7200,1970-01-01T00:01:12,0.921,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1084,7200,1970-01-01T00:01:12,0.817,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1085,7200,1970-01-01T00:01:12,0.916,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1086,7200,1970-01-01T00:01:12,0.859,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1087,7200,1970-01-01T00:01:12,0.705,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1088,7200,1970-01-01T00:01:12,0.835,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1089,7200,1970-01-01T00:01:12,0.889,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1090,7200,1970-01-01T00:01:12,0.958,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1091,7200,1970-01-01T00:01:12,0.972,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1092,7200,1970-01-01T00:01:12,0.989,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1093,7200,1970-01-01T00:01:12,0.966,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1094,7200,1970-01-01T00:01:12,0.973,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1095,7200,1970-01-01T00:01:12,0.991,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1096,7200,1970-01-01T00:01:12,0.993,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1097,7200,1970-01-01T00:01:12,0.91,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1098,7200,1970-01-01T00:01:12,0.999,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1099,7200,1970-01-01T00:01:12,0.996,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1100,7200,1970-01-01T00:01:12,0.994,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1101,7200,1970-01-01T00:01:12,0.997,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1102,7200,1970-01-01T00:01:12,0.996,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1103,7200,1970-01-01T00:01:12,0.997,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1104,7200,1970-01-01T00:01:12,0.999,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1105,7200,1970-01-01T00:01:12,0.998,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1106,7200,1970-01-01T00:01:12,0.996,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1107,7200,1970-01-01T00:01:12,0.996,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1108,7200,1970-01-01T00:01:12,0.994,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1109,7200,1970-01-01T00:01:12,0.993,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1110,7200,1970-01-01T00:01:12,0.986,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1111,7200,1970-01-01T00:01:12,0.999,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1112,7200,1970-01-01T00:01:12,0.995,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1113,7200,1970-01-01T00:01:12,0.988,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1114,7200,1970-01-01T00:01:12,0.998,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1115,7200,1970-01-01T00:01:12,0.999,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1116,7200,1970-01-01T00:01:12,0.98,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1117,7200,1970-01-01T00:01:12,0.997,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1118,7200,1970-01-01T00:01:12,0.98,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1119,7200,1970-01-01T00:01:12,0.99,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1120,7200,1970-01-01T00:01:12,0.987,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1121,7200,1970-01-01T00:01:12,0.972,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1122,7200,1970-01-01T00:01:12,0.994,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1123,7200,1970-01-01T00:01:12,0.981,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1124,7200,1970-01-01T00:01:12,0.983,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1125,7200,1970-01-01T00:01:12,0.937,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1126,7200,1970-01-01T00:01:12,0.894,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1127,7200,1970-01-01T00:01:12,0.943,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1128,7200,1970-01-01T00:01:12,0.967,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1129,7200,1970-01-01T00:01:12,0.969,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1130,7200,1970-01-01T00:01:12,0.958,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1131,7200,1970-01-01T00:01:12,0.973,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1132,7200,1970-01-01T00:01:12,0.987,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1133,7200,1970-01-01T00:01:12,0.987,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1134,7200,1970-01-01T00:01:12,0.96,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1135,7200,1970-01-01T00:01:12,0.832,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1136,7200,1970-01-01T00:01:12,0.966,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1137,7200,1970-01-01T00:01:12,0.854,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1138,7200,1970-01-01T00:01:12,0.953,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1139,7200,1970-01-01T00:01:12,0.991,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1140,7200,1970-01-01T00:01:12,0.999,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
1141,7200,1970-01-01T00:01:12,0.999,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
1142,7200,1970-01-01T00:01:12,0.992,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
1143,7200,1970-01-01T00:01:12,0.992,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
1144,7200,1970-01-01T00:01:12,0.995,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
1145,7200,1970-01-01T00:01:12,0.988,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
1146,7200,1970-01-01T00:01:12,0.996,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
1147,7200,1970-01-01T00:01:12,0.988,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
1148,7200,1970-01-01T00:01:12,0.993,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
1149,7200,1970-01-01T00:01:12,0.997,11520,1970-01-01T00:01:55.200000,"[15, 16, 17, 18, 19, 20, 21, 22, 23]"
1150,7200,1970-01-01T00:01:12,0.993,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1151,7200,1970-01-01T00:01:12,0.954,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1152,7200,1970-01-01T00:01:12,0.994,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1153,7200,1970-01-01T00:01:12,0.957,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1154,7200,1970-01-01T00:01:12,0.985,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1155,7200,1970-01-01T00:01:12,0.981,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1156,7200,1970-01-01T00:01:12,0.971,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1157,7200,1970-01-01T00:01:12,0.928,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1158,7200,1970-01-01T00:01:12,0.838,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1159,7200,1970-01-01T00:01:12,0.831,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1160,7200,1970-01-01T00:01:12,0.937,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1161,7200,1970-01-01T00:01:12,0.938,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1162,7200,1970-01-01T00:01:12,0.996,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1163,7200,1970-01-01T00:01:12,0.987,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1164,7200,1970-01-01T00:01:12,0.996,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1165,7200,1970-01-01T00:01:12,0.953,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1166,7200,1970-01-01T00:01:12,0.976,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1167,7200,1970-01-01T00:01:12,0.993,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1168,7200,1970-01-01T00:01:12,0.999,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1169,7200,1970-01-01T00:01:12,0.973,11040,1970-01-01T00:01:50.400000,"[15, 16, 17, 18, 19, 20, 21, 22]"
1170,7200,1970-01-01T00:01:12,0.726,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1171,7200,1970-01-01T00:01:12,0.832,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1172,7200,1970-01-01T00:01:12,0.835,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1173,7200,1970-01-01T00:01:12,0.876,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1174,7200,1970-01-01T00:01:12,0.845,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1175,7200,1970-01-01T00:01:12,0.861,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1176,7200,1970-01-01T00:01:12,0.959,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
1177,7200,1970-01-01T00:01:12,0.884,11999,1970-01-01T00:02:00,"[15, 16, 17, 18, 19, 20, 21, 22, 23, 24]"
